order,date,name,total
415,2022-01-22,PROMO,-4
415,2022-01-22,PROMO,-4
415,2022-01-22,WATER,2
416,2022-01-22,CHICKEN SHAWARMA,9
416,2022-01-22,CHICKEN SHAWARMA,9
416,2022-01-22,ICE TEA,3
416,2022-01-22,ICE TEA,3
416,2022-01-22,FRIED KEBBE,2
416,2022-01-22,FRIED KEBBE,2
416,2022-01-22,KEFTA,6
416,2022-01-22,LAMB,6
416,2022-01-22,MARIA,14
416,2022-01-22,MEDIUM FRIES,3
416,2022-01-22,SOFT,3
417,2022-01-22,BRAK,1.5
417,2022-01-22,BRAK,1.5
417,2022-01-22,BRAK,1.5
417,2022-01-22,CHICKEN SHAWARMA,6
417,2022-01-22,CHICKEN SHAWARMA,9
417,2022-01-22,CHICKEN SHAWARMA,9
417,2022-01-22,CHICKEN TAWOUK,6
417,2022-01-22,SOFT,3
417,2022-01-22,SOFT,3
417,2022-01-22,SOFT,3
418,2022-01-22,RIBS,14
418,2022-01-22,RIBS,14
418,2022-01-22,SOFT,3
418,2022-01-22,SOFT,3
419,2022-01-22,CHICKEN SHAWARMA,9
419,2022-01-22,GRILL MIX,14
419,2022-01-22,FRIED KEBBE,2
419,2022-01-22,WARAK ENAB,9
420,2022-01-22,BABA GANNOUJ,7
420,2022-01-22,CHICKEN TAWOUK,5
421,2022-01-22,HALLOUMI,10
421,2022-01-22,KABSA,14
421,2022-01-22,LAMB,14
421,2022-01-22,SOFT,3
421,2022-01-22,WATER,2
422,2022-01-22,CHICKEN SHAWARMA,5
423,2022-01-22,CHICKEN SHAWARMA,6
423,2022-01-22,COFFEE,2
423,2022-01-22,COFFEE,2
423,2022-01-22,FATTOUSH,8
423,2022-01-22,KEFTA,6
423,2022-01-22,PROMO,-1
423,2022-01-22,PROMO,-1
423,2022-01-22,PROMO,-2
423,2022-01-22,SOFT,3
423,2022-01-22,SOFT,3
424,2022-01-22,CHICKEN TAWOUK,12
424,2022-01-22,COFFEE,2
424,2022-01-22,FRIED KEBBE,2
424,2022-01-22,FRIED KEBBE,2
424,2022-01-22,FRIED KEBBE,2
424,2022-01-22,FRIED KEBBE,2
424,2022-01-22,KEFTA,12
424,2022-01-22,KNEFE NABULSIEH,6
424,2022-01-22,TEA,3
424,2022-01-22,WATER,2
425,2022-01-23,CHICKEN TAWOUK,6
425,2022-01-23,CHICKEN TAWOUK,6
425,2022-01-23,ICE TEA,3
425,2022-01-23,MEDIUM FRIES,3
425,2022-01-23,MEDIUM FRIES,3
425,2022-01-23,SOFT,3
425,2022-01-23,SOFT,3
425,2022-01-23,SOFT,3
425,2022-01-23,SOFT,3
426,2022-01-23,CHICKEN SHAWARMA,9
426,2022-01-23,SOFT,3
427,2022-01-23,FRIED KEBBE,2
427,2022-01-23,FRIED KEBBE,2
427,2022-01-23,KNEFE NABULSIEH,6
427,2022-01-23,LARGE FRIES,4
427,2022-01-23,TABBOULEH,8
427,2022-01-23,TEA,3
427,2022-01-23,TEA,3
427,2022-01-23,VEGETARIEN MIX,9
428,2022-01-25,CHICKEN SHAWARMA,6
428,2022-01-25,CHICKEN SHAWARMA,6
428,2022-01-25,CHICKEN SHAWARMA,5
428,2022-01-25,SOFT,3
428,2022-01-25,SOFT,3
429,2022-01-25,BAKLAVA,3
429,2022-01-25,BAKLAVA,3
429,2022-01-25,FATTOUSH,8
429,2022-01-25,KABSA,14
429,2022-01-25,MARIA,14
429,2022-01-25,TEA,3
429,2022-01-25,TEA,3
430,2022-01-25,GRILL MIX,14
430,2022-01-25,ICE TEA,3
430,2022-01-25,ICE TEA,3
430,2022-01-25,ICE TEA,3
430,2022-01-25,MOUSSAKA,7
430,2022-01-25,RIBS,14
430,2022-01-25,SOFT,3
431,2022-01-26,FATTOUSH,4
431,2022-01-26,FRIED KEBBE,2
431,2022-01-26,VEGETARIEN MIX,8
431,2022-01-26,VEGETARIEN MIX,8
432,2022-01-26,GRILL MIX,14
432,2022-01-26,PROMO,-1
432,2022-01-26,PROMO,-2
432,2022-01-26,SHORBAT ADAS,5
433,2022-01-26,CHICKEN SHAWARMA,6
433,2022-01-26,FALAFEL,7
433,2022-01-26,FRIED KEBBE,2
433,2022-01-26,FRIED KEBBE,2
434,2022-01-26,CHICKEN SHAWARMA,6
434,2022-01-26,CHICKEN SHAWARMA,6
435,2022-01-26,CHICKEN SHAWARMA,6
435,2022-01-26,CHICKEN SHAWARMA,6
435,2022-01-26,CHICKEN SHAWARMA,6
435,2022-01-26,CHICKEN SHAWARMA,6
435,2022-01-26,TEA,3
436,2022-01-26,SHORBAT ADAS,5
437,2022-01-26,BABA GANNOUJ,7
437,2022-01-26,MUTABBAI,7
437,2022-01-26,SHORBAT ADAS,5
437,2022-01-26,VEGETARIEN MIX,9
438,2022-01-27,CHICKEN SHAWARMA,9
438,2022-01-27,HALLOUMI,10
438,2022-01-27,MAKDOUS,7
439,2022-01-27,GRILL MIX,14
439,2022-01-27,PROMO,-1
439,2022-01-27,PROMO,-2
439,2022-01-27,SHORBAT ADAS,5
440,2022-01-28,FATTOUSH,8
440,2022-01-28,KEFTA,12
440,2022-01-28,RIBS,14
440,2022-01-28,SOFT,3
440,2022-01-28,SOFT,3
441,2022-01-28,CHICKEN SHAWARMA,9
441,2022-01-28,HALLOUMI,10
441,2022-01-28,ICE TEA,3
441,2022-01-28,FRIED KEBBE,2
441,2022-01-28,TEA,3
442,2022-01-28,PROMO,-1
442,2022-01-28,PROMO,-1
442,2022-01-28,SHORBAT ADAS,5
442,2022-01-28,SHORBAT ADAS,5
443,2022-01-28,CHICKEN SHAWARMA,6
444,2022-01-29,CHICKEN TAWOUK,12
444,2022-01-29,KEFTA,12
444,2022-01-29,SOFT,3
444,2022-01-29,SOFT,3
445,2022-01-29,FALAFEL,5
445,2022-01-29,SOFT,3
446,2022-01-29,KEFTA,5
446,2022-01-29,KEFTA,5
447,2022-01-29,FALAFEL,7
447,2022-01-29,GRILL MIX,14
447,2022-01-29,GRILL MIX,14
447,2022-01-29,SOFT,3
447,2022-01-29,WATER,2
448,2022-01-29,CHICKEN SHAWARMA,9
448,2022-01-29,FALAFEL,7
448,2022-01-29,GRILL MIX,14
448,2022-01-29,HUMMUS,7
448,2022-01-29,ICE TEA,3
448,2022-01-29,ICE TEA,3
448,2022-01-29,ICE TEA,3
448,2022-01-29,RIBS,14
448,2022-01-29,RIBS,14
448,2022-01-29,RIBS,14
448,2022-01-29,SOFT,3
448,2022-01-29,WATER,2
449,2022-01-29,CHICKEN TAWOUK,12
449,2022-01-29,LAMB,14
449,2022-01-29,WATER,2
450,2022-01-29,BAKLAVA,3
450,2022-01-29,BAKLAVA,3
450,2022-01-29,KNEFE NABULSIEH,6
450,2022-01-29,TEA,3
450,2022-01-29,TEA,3
451,2022-01-29,CHICKEN SHAWARMA,9
451,2022-01-29,HALLOUMI,10
451,2022-01-29,ICE TEA,3
451,2022-01-29,WATER,2
452,2022-01-29,CHICKEN TAWOUK,12
452,2022-01-29,FATTOUSH,8
452,2022-01-29,GRILL MIX,14
452,2022-01-29,GRILL MIX,14
452,2022-01-29,KEFTA,12
452,2022-01-29,SOFT,3
452,2022-01-29,SOFT,3
452,2022-01-29,SOFT,3
452,2022-01-29,SOFT,3
452,2022-01-29,TABBOULEH,8
452,2022-01-29,TEA,3
452,2022-01-29,TEA,3
452,2022-01-29,TEA,3
452,2022-01-29,TEA,3
453,2022-01-29,GRILL MIX,14
453,2022-01-29,LAMB,14
453,2022-01-29,SOFT,3
453,2022-01-29,SOFT,3
453,2022-01-29,VEGETARIEN MIX,9
454,2022-01-29,CHICKEN SHAWARMA,6
454,2022-01-29,CHICKEN SHAWARMA,6
454,2022-01-29,HALLOUMI,10
454,2022-01-29,SOFT,3
454,2022-01-29,SOFT,3
454,2022-01-29,TABBOULEH,8
455,2022-01-29,GRILL MIX,14
455,2022-01-29,GRILL MIX,14
455,2022-01-29,GRILL MIX,14
455,2022-01-29,GRILL MIX,14
455,2022-01-29,SOFT,3
455,2022-01-29,SOFT,3
455,2022-01-29,SOFT,3
455,2022-01-29,SOFT,3
456,2022-01-29,CHICKEN SHAWARMA,9
456,2022-01-29,FOUL,7
456,2022-01-29,MEDIUM FRIES,3
457,2022-01-29,GRILL MIX,14
457,2022-01-29,SOFT,3
457,2022-01-29,WATER,2
458,2022-01-29,SOFT,3
458,2022-01-29,SOFT,3
458,2022-01-29,VEGETARIEN MIX,9
459,2022-01-29,GRILL MIX,14
459,2022-01-29,VEGETARIEN MIX,9
460,2022-01-29,BAKLAVA,3
460,2022-01-29,BAKLAVA,3
460,2022-01-29,GRILL MIX,14
460,2022-01-29,GRILL MIX,14
460,2022-01-29,GRILL MIX,14
460,2022-01-29,RIZ W BAMIEH,14
460,2022-01-29,SOFT,3
460,2022-01-29,SOFT,3
460,2022-01-29,SOFT,3
460,2022-01-29,SOFT,3
460,2022-01-29,BAKLAVA,5
460,2022-01-29,TABBOULEH,8
460,2022-01-29,VEGETARIEN MIX,9
461,2022-01-29,CHICKEN SHAWARMA,9
461,2022-01-29,RIZ W BAMIEH,14
461,2022-01-29,WATER,2
462,2022-01-29,GRILL MIX,14
462,2022-01-29,MARIA,14
462,2022-01-29,SOFT,3
462,2022-01-29,SOFT,3
462,2022-01-29,WATER,2
463,2022-01-29,SHORBAT ADAS,8
464,2022-01-29,ICE TEA,3
465,2022-01-30,CHICKEN SHAWARMA,9
465,2022-01-30,CHICKEN SHAWARMA,9
465,2022-01-30,ICE TEA,3
465,2022-01-30,ICE TEA,3
465,2022-01-30,SOFT,3
465,2022-01-30,TABBOULEH,6
466,2022-01-30,CHICKEN SHAWARMA,9
466,2022-01-30,CHICKEN SHAWARMA,9
466,2022-01-30,CHICKEN SHAWARMA,9
466,2022-01-30,CHICKEN TAWOUK,12
466,2022-01-30,COFFEE,2
466,2022-01-30,GRILL MIX,14
466,2022-01-30,SOFT,3
466,2022-01-30,SOFT,3
466,2022-01-30,WATER,2
467,2022-01-30,CHICKEN TAWOUK,12
467,2022-01-30,HALLOUMI,10
467,2022-01-30,SOFT,3
467,2022-01-30,SOFT,3
468,2022-01-30,CHICKEN SHAWARMA,9
468,2022-01-30,FRIED KEBBE,2
468,2022-01-30,FRIED KEBBE,2
468,2022-01-30,TEA,3
468,2022-01-30,TEA,3
468,2022-01-30,VEGETARIEN MIX,9
469,2022-01-30,CHICKEN TAWOUK,12
469,2022-01-30,FALAFEL,5
469,2022-01-30,TEA,3
470,2022-01-30,CHICKEN TAWOUK,12
470,2022-01-30,LAMB,6
470,2022-01-30,MARIA,14
470,2022-01-30,RIBS,14
470,2022-01-30,WARAK ENAB,9
470,2022-01-30,WATER,2
471,2022-01-30,CHICKEN SHAWARMA,6
471,2022-01-30,CHICKEN SHAWARMA,9
471,2022-01-30,FRIED KEBBE,2
471,2022-01-30,FRIED KEBBE,2
471,2022-01-30,FRIED KEBBE,2
471,2022-01-30,MAKDOUS,7
471,2022-01-30,MUTABBAI,7
471,2022-01-30,TEA,3
471,2022-01-30,TEA,3
472,2022-01-30,CHICKEN SHAWARMA,10
472,2022-01-30,MARIA,14
472,2022-01-30,SOFT,3
472,2022-01-30,SOFT,3
473,2022-01-30,CHICKEN TAWOUK,12
473,2022-01-30,RIBS,14
473,2022-01-30,SOFT,3
473,2022-01-30,SOFT,3
474,2022-01-30,HALLOUMI,6
474,2022-01-30,MEDIUM FRIES,3
474,2022-01-30,SOFT,3
475,2022-01-30,CHICKEN SHAWARMA,9
475,2022-01-30,FATTOUSH,8
475,2022-01-30,KEFTA,12
475,2022-01-30,SHORBAT ADAS,5
475,2022-01-30,SHORBAT ADAS,5
475,2022-01-30,SOFT,3
475,2022-01-30,WATER,2
476,2022-01-30,CHICKEN SHAWARMA,10
477,2022-01-30,FOUL,7
477,2022-01-30,VEGETARIEN MIX,9
478,2022-01-30,CHICKEN SHAWARMA,9
478,2022-01-30,MOUSSAKA,7
478,2022-01-30,SOFT,3
478,2022-01-30,VEGETARIEN MIX,9
479,2022-01-30,TEA,3
479,2022-01-30,TEA,3
480,2022-01-30,KEBBE BI LABAN,14
480,2022-01-30,SOFT,3
480,2022-01-30,VEGETARIEN MIX,9
481,2022-02-01,HALLOUMI,10
481,2022-02-01,SHORBAT ADAS,5
481,2022-02-01,TEA,3
482,2022-02-01,COFFEE,2
482,2022-02-01,KEFTA,10
482,2022-02-01,KEFTA,12
483,2022-02-01,CHICKEN SHAWARMA,5
484,2022-02-01,CHICKEN SHAWARMA,10
484,2022-02-01,SOFT,6
485,2022-02-02,FALAFEL,7
485,2022-02-02,FOUL,7
485,2022-02-02,TEA,3
485,2022-02-02,TEA,3
486,2022-02-02,FALAFEL,7
486,2022-02-02,SHORBAT ADAS,5
486,2022-02-02,TEA,3
486,2022-02-02,TEA,3
486,2022-02-02,VEGETARIEN MIX,9
486,2022-02-02,WATER,2
487,2022-02-02,HUMMUS,7
487,2022-02-02,FRIED KEBBE,2
487,2022-02-02,FRIED KEBBE,2
487,2022-02-02,LAMB,14
487,2022-02-02,LAMB,14
487,2022-02-02,SOFT,3
487,2022-02-02,WATER,2
488,2022-02-02,CHICKEN TAWOUK,12
488,2022-02-02,ICE TEA,3
488,2022-02-02,ICE TEA,3
488,2022-02-02,RIBS,14
489,2022-02-02,CHICKEN SHAWARMA,9
489,2022-02-02,CHICKEN SHAWARMA,9
489,2022-02-02,SOFT,3
489,2022-02-02,SOFT,3
490,2022-02-02,GRILL MIX,14
490,2022-02-02,SOFT,2
490,2022-02-02,WATER,2
491,2022-02-02,CHICKEN SHAWARMA,9
491,2022-02-02,KABSA,14
492,2022-02-02,CHICKEN TAWOUK,12
492,2022-02-02,KABSA,14
492,2022-02-02,GRILLED KEBBE,8
492,2022-02-02,MEDIUM FRIES,3
492,2022-02-02,SOFT,3
492,2022-02-02,TABBOULEH,8
492,2022-02-02,WATER,2
493,2022-02-02,CHICKEN SHAWARMA,9
493,2022-02-02,COFFEE,2
493,2022-02-02,GRILL MIX,14
493,2022-02-02,KABSA,14
493,2022-02-02,RIBS,14
494,2022-02-02,GRILL MIX,14
494,2022-02-02,MUTABBAI,7
494,2022-02-02,RIBS,14
494,2022-02-02,SHORBAT ADAS,5
494,2022-02-02,SHORBAT ADAS,5
494,2022-02-02,SOFT,3
495,2022-02-03,CHICKEN TAWOUK,6
495,2022-02-03,GRILL MIX,14
495,2022-02-03,ICE TEA,1
496,2022-02-03,FRIED KEBBE,2
496,2022-02-03,FRIED KEBBE,2
496,2022-02-03,SHORBAT ADAS,5
497,2022-02-03,COFFEE,2
497,2022-02-03,COFFEE,2
497,2022-02-03,TEA,3
497,2022-02-03,TEA,3
498,2022-02-03,CHICKEN TAWOUK,12
498,2022-02-03,GRILL MIX,14
498,2022-02-03,VEGETARIEN MIX,9
498,2022-02-03,WATER,2
499,2022-02-03,CHICKEN SHAWARMA,6
499,2022-02-03,FATTOUSH,8
499,2022-02-03,GRILLED KEBBE,8
499,2022-02-03,SOFT,3
500,2022-02-04,TEA,4
501,2022-02-04,CHICKEN SHAWARMA,9
501,2022-02-04,FATTOUSH,8
501,2022-02-04,MARIA,14
501,2022-02-04,LAMB,14
501,2022-02-04,SOFT,3
502,2022-02-04,FALAFEL,7
502,2022-02-04,FOUL,7
502,2022-02-04,MAKDOUS,7
502,2022-02-04,WATER,2
503,2022-02-04,FALAFEL,7
503,2022-02-04,ICE TEA,3
503,2022-02-04,FRIED KEBBE,2
503,2022-02-04,FRIED KEBBE,2
503,2022-02-04,MOUSSAKA,7
503,2022-02-04,SOFT,3
503,2022-02-04,VEGETARIEN MIX,9
504,2022-02-04,GRILL MIX,14
504,2022-02-04,ICE TEA,3
504,2022-02-04,KEFTA,12
504,2022-02-04,SOFT,3
504,2022-02-04,WATER,2
505,2022-02-04,GRILL MIX,14
505,2022-02-04,TEA,3
505,2022-02-04,VEGETARIEN MIX,9
505,2022-02-04,WATER,2
506,2022-02-04,HALLOUMI,6
506,2022-02-04,KNEFE NABULSIEH,6
506,2022-02-04,MAKDOUS,7
506,2022-02-04,WATER,2
507,2022-02-04,CHICKEN SHAWARMA,9
507,2022-02-04,GRILL MIX,14
507,2022-02-04,PROMO,-2
507,2022-02-04,PROMO,-2
507,2022-02-04,PROMO,-4
507,2022-02-04,VEGETARIEN MIX,9
507,2022-02-04,WATER,2
508,2022-02-05,CHICKEN SHAWARMA,5
509,2022-02-05,TEA,3
509,2022-02-05,TEA,3
509,2022-02-05,WATER,2
510,2022-02-05,CHICKEN SHAWARMA,9
510,2022-02-05,GRILL MIX,14
510,2022-02-05,SOFT,3
511,2022-02-05,GRILL MIX,14
511,2022-02-05,GRILL MIX,14
511,2022-02-05,KEBBAB HINDI,14
511,2022-02-05,SOFT,3
511,2022-02-05,WATER,2
512,2022-02-05,CHICKEN SHAWARMA,9
512,2022-02-05,FATTOUSH,8
512,2022-02-05,GRILL MIX,14
512,2022-02-05,GRILL MIX,14
512,2022-02-05,GRILL MIX,14
512,2022-02-05,GRILL MIX,14
512,2022-02-05,HALLOUMI,10
512,2022-02-05,MEDIUM FRIES,3
512,2022-02-05,SOFT,3
512,2022-02-05,SOFT,3
512,2022-02-05,TEA,3
512,2022-02-05,TEA,3
512,2022-02-05,TEA,3
512,2022-02-05,TEA,3
512,2022-02-05,TEA,3
513,2022-02-05,CHICKEN SHAWARMA,9
513,2022-02-05,GRILL MIX,14
513,2022-02-05,GRILL MIX,14
513,2022-02-05,ICE TEA,3
513,2022-02-05,ICE TEA,3
513,2022-02-05,SOFT,3
514,2022-02-05,CHICKEN TAWOUK,12
514,2022-02-05,FATTOUSH,8
514,2022-02-05,SOFT,3
514,2022-02-05,SOFT,3
515,2022-02-05,COFFEE,2
515,2022-02-05,COFFEE,2
515,2022-02-05,GRILL MIX,14
515,2022-02-05,KEFTA,12
515,2022-02-05,SOFT,3
515,2022-02-05,VEGETARIEN MIX,9
516,2022-02-05,FALAFEL,6
517,2022-02-05,FALAFEL,6
518,2022-02-05,HALLOUMI,6
518,2022-02-05,TEA,3
519,2022-02-05,TEA,3
519,2022-02-05,VEGETARIEN MIX,9
520,2022-02-05,CHICKEN SHAWARMA,6
520,2022-02-05,HUMMUS,7
520,2022-02-05,ICE TEA,3
520,2022-02-05,ICE TEA,3
520,2022-02-05,KEBBE BI LABAN,14
520,2022-02-05,MEDIUM FRIES,3
520,2022-02-05,SHORBAT ADAS,5
520,2022-02-05,SHORBAT ADAS,5
520,2022-02-05,SOFT,3
521,2022-02-05,CHICKEN SHAWARMA,6
521,2022-02-05,CHICKEN SHAWARMA,6
521,2022-02-05,CHICKEN SHAWARMA,9
521,2022-02-05,CHICKEN SHAWARMA,9
521,2022-02-05,FATTOUSH,8
521,2022-02-05,KABSA,14
521,2022-02-05,KABSA,14
521,2022-02-05,MEDIUM FRIES,3
521,2022-02-05,SHORBAT ADAS,5
521,2022-02-05,SOFT,3
521,2022-02-05,SOFT,3
521,2022-02-05,SOFT,3
521,2022-02-05,SOFT,3
521,2022-02-05,SOFT,3
521,2022-02-05,SOFT,3
521,2022-02-05,WATER,2
521,2022-02-05,WATER,2
522,2022-02-05,CHICKEN SHAWARMA,9
522,2022-02-05,GRILL MIX,14
522,2022-02-05,WATER,2
523,2022-02-05,GRILL MIX,14
523,2022-02-05,GRILL MIX,14
523,2022-02-05,TABBOULEH,8
523,2022-02-05,WATER,2
524,2022-02-05,FOUL,7
524,2022-02-05,GRILL MIX,14
524,2022-02-05,GRILL MIX,14
524,2022-02-05,RIBS,14
524,2022-02-05,RIBS,14
524,2022-02-05,VEGETARIEN MIX,9
524,2022-02-05,WATER,2
525,2022-02-05,CHICKEN SHAWARMA,9
525,2022-02-05,FATTOUSH,8
525,2022-02-05,GRILL MIX,14
525,2022-02-05,FRIED KEBBE,2
525,2022-02-05,FRIED KEBBE,2
526,2022-02-05,KABSA,14
526,2022-02-05,RIBS,14
526,2022-02-05,RIBS,14
526,2022-02-05,TABBOULEH,8
527,2022-02-05,GRILL MIX,14
527,2022-02-05,GRILL MIX,14
527,2022-02-05,TEA,3
528,2022-02-05,FATTOUSH,8
528,2022-02-05,GRILL MIX,14
528,2022-02-05,GRILL MIX,14
528,2022-02-05,MEDIUM FRIES,3
529,2022-02-05,FATTOUSH,8
529,2022-02-05,KABSA,14
529,2022-02-05,FRIED KEBBE,2
529,2022-02-05,FRIED KEBBE,2
529,2022-02-05,LAMB,14
529,2022-02-05,TEA,3
529,2022-02-05,WATER,2
530,2022-02-05,CHICKEN SHAWARMA,5
530,2022-02-05,KEFTA,5
530,2022-02-05,MARIA,14
530,2022-02-05,SOFT,3
531,2022-02-05,GRILLED KEBBE,8
531,2022-02-05,SHORBAT ADAS,5
531,2022-02-05,TABBOULEH,8
531,2022-02-05,WATER,2
532,2022-02-05,GRILL MIX,14
532,2022-02-05,KEBBE BI LABAN,14
532,2022-02-05,FRIED KEBBE,2
532,2022-02-05,FRIED KEBBE,2
532,2022-02-05,GRILLED KEBBE,8
532,2022-02-05,SHORBAT ADAS,5
532,2022-02-05,SOFT,3
532,2022-02-05,SOFT,3
532,2022-02-05,TABBOULEH,8
533,2022-02-05,MARIA,14
533,2022-02-05,LAMB,14
533,2022-02-05,TABBOULEH,8
533,2022-02-05,TEA,3
533,2022-02-05,TEA,3
534,2022-02-05,GRILL MIX,14
534,2022-02-05,HUMMUS,7
534,2022-02-05,RIZ W BAMIEH,14
534,2022-02-05,TABBOULEH,8
534,2022-02-05,TEA,3
534,2022-02-05,TEA,3
535,2022-02-05,CHICKEN SHAWARMA,11
536,2022-02-05,CHICKEN SHAWARMA,9
536,2022-02-05,CHICKEN SHAWARMA,9
536,2022-02-05,SOFT,3
536,2022-02-05,SOFT,3
536,2022-02-05,BAKLAVA,5
537,2022-02-05,FALAFEL,7
537,2022-02-05,FATTOUSH,8
537,2022-02-05,HALLOUMI,10
537,2022-02-05,ICE TEA,3
537,2022-02-05,ICE TEA,3
537,2022-02-05,LAMB,14
537,2022-02-05,TEA,3
537,2022-02-05,VEGETARIEN MIX,9
537,2022-02-05,WATER,2
538,2022-02-05,CHICKEN SHAWARMA,9
538,2022-02-05,PROMO,-2
538,2022-02-05,PROMO,-2
538,2022-02-05,VEGETARIEN MIX,9
539,2022-02-05,RIBS,14
539,2022-02-05,RIBS,14
539,2022-02-05,SOFT,3
540,2022-02-06,KEBBAB HINDI,14
540,2022-02-06,LAMB,14
540,2022-02-06,WATER,2
541,2022-02-06,SOFT,3
541,2022-02-06,TEA,3
541,2022-02-06,TEA,3
541,2022-02-06,TEA,3
541,2022-02-06,TEA,3
541,2022-02-06,WATER,2
542,2022-02-06,CHICKEN SHAWARMA,9
542,2022-02-06,SOFT,3
542,2022-02-06,SOFT,3
543,2022-02-06,FATTOUSH,8
543,2022-02-06,GRILL MIX,14
543,2022-02-06,KABSA,14
543,2022-02-06,KNEFE NABULSIEH,6
543,2022-02-06,RIBS,14
543,2022-02-06,TEA,3
543,2022-02-06,WATER,2
543,2022-02-06,WATER,2
544,2022-02-06,RIBS,14
544,2022-02-06,WATER,2
545,2022-02-06,CHICKEN TAWOUK,12
545,2022-02-06,FATTOUSH,8
545,2022-02-06,FOUL,7
545,2022-02-06,ICE TEA,3
545,2022-02-06,SOFT,3
546,2022-02-06,ICE TEA,3
546,2022-02-06,ICE TEA,3
547,2022-02-08,WATER,2
548,2022-02-08,TEA,3
548,2022-02-08,VEGETARIEN MIX,9
549,2022-02-08,CHICKEN SHAWARMA,9
549,2022-02-08,ICE TEA,3
550,2022-02-08,FALAFEL,7
550,2022-02-08,FATTOUSH,8
550,2022-02-08,KABSA,14
550,2022-02-08,SOFT,3
550,2022-02-08,WATER,2
551,2022-02-08,KEFTA,5
551,2022-02-08,KNEFE NABULSIEH,6
552,2022-02-08,FRIED KEBBE,2
552,2022-02-08,FRIED KEBBE,2
552,2022-02-08,VEGETARIEN MIX,9
552,2022-02-08,WATER,2
553,2022-02-08,FALAFEL,6
553,2022-02-08,FOUL,7
553,2022-02-08,HALLOUMI,6
553,2022-02-08,ICE TEA,3
553,2022-02-08,LARGE FRIES,4
554,2022-02-09,WATER,2
555,2022-02-09,COFFE,2
555,2022-02-09,PIZZA CHIKEN,14
556,2022-02-09,FALAFEL,7
556,2022-02-09,MEDIUM FRIES,3
556,2022-02-09,RIZ W BAMIEH,14
557,2022-02-09,CHICKEN SHAWARMA,15
557,2022-02-09,SOFT,5
558,2022-02-09,SOFT,3
558,2022-02-09,WATER,2
559,2022-02-09,CHICKEN TAWOUK,12
559,2022-02-09,KABSA,14
559,2022-02-09,FRIED KEBBE,2
559,2022-02-09,FRIED KEBBE,2
560,2022-02-09,FATTOUSH,8
560,2022-02-09,GRILLED KEBBE,8
560,2022-02-09,TEA,3
560,2022-02-09,WATER,2
561,2022-02-09,COLA,3
561,2022-02-09,COLA,3
561,2022-02-09,LAMB,6
561,2022-02-09,WATER,2
561,2022-02-09,WATER,2
561,2022-02-09,ZAATAR,4
561,2022-02-09,ZAATAR,4
561,2022-02-09,ZAATAR,4
562,2022-02-09,CHICKEN SHAWARMA,9
562,2022-02-09,FRIED KEBBE,2
562,2022-02-09,FRIED KEBBE,2
562,2022-02-09,FRIED KEBBE,2
562,2022-02-09,FRIED KEBBE,2
562,2022-02-09,FRIED KEBBE,2
562,2022-02-09,KEFTA,12
562,2022-02-09,MOUSSAKA,7
562,2022-02-09,SOFT,3
562,2022-02-09,WATER,2
563,2022-02-09,BAKLAVA,3
563,2022-02-09,HALLOUMI,10
563,2022-02-09,FRIED KEBBE,2
563,2022-02-09,FRIED KEBBE,2
563,2022-02-09,KNEFE NABULSIEH,6
563,2022-02-09,MAKDOUS,7
563,2022-02-09,SOFT,3
563,2022-02-09,SOFT,3
563,2022-02-09,TEA,3
563,2022-02-09,TEA,3
563,2022-02-09,VEGETARIEN MIX,9
564,2022-02-09,KEBBE BI LABAN,14
564,2022-02-09,KNEFE NABULSIEH,6
564,2022-02-09,TEA,2
564,2022-02-09,WARAK ENAB,9
565,2022-02-10,TEA,3
565,2022-02-10,TEA,3
565,2022-02-10,VEGETARIEN MIX,9
565,2022-02-10,VEGETARIEN MIX,9
566,2022-02-10,CHICKEN SHAWARMA,9
566,2022-02-10,CHICKEN SHAWARMA,9
566,2022-02-10,CHICKEN SHAWARMA,9
566,2022-02-10,FALAFEL,7
566,2022-02-10,FALAFEL,7
566,2022-02-10,MEDIUM FRIES,3
566,2022-02-10,MEDIUM FRIES,3
566,2022-02-10,VEGETARIEN MIX,9
567,2022-02-10,SHORBAT ADAS,5
567,2022-02-10,SHORBAT ADAS,5
567,2022-02-10,TEA,3
567,2022-02-10,VEGETARIEN MIX,9
567,2022-02-10,WATER,2
568,2022-02-10,KEFTA,10
568,2022-02-10,TEA,2
569,2022-02-10,CHICKEN TAWOUK,6
569,2022-02-10,CHICKEN TAWOUK,6
569,2022-02-10,FALAFEL,7
569,2022-02-10,FATTOUSH,8
569,2022-02-10,HUMMUS,7
569,2022-02-10,HUMMUS,7
569,2022-02-10,ICE TEA,3
569,2022-02-10,FRIED KEBBE,2
569,2022-02-10,FRIED KEBBE,2
569,2022-02-10,FRIED KEBBE,2
569,2022-02-10,FRIED KEBBE,2
569,2022-02-10,KEFTA,6
569,2022-02-10,KEFTA,6
569,2022-02-10,MUTABBAI,7
569,2022-02-10,SOFT,3
569,2022-02-10,SOFT,3
569,2022-02-10,WATER,2
569,2022-02-10,WATER,2
569,2022-02-10,WATER,2
569,2022-02-10,WATER,2
570,2022-02-10,FATTOUSH,8
570,2022-02-10,KABSA,14
570,2022-02-10,RIZ W BAMIEH,14
570,2022-02-10,WATER,2
571,2022-02-10,FOUL,7
571,2022-02-10,KABSA,14
571,2022-02-10,RIBS,14
571,2022-02-10,SOFT,3
572,2022-02-10,GRILL MIX,14
